1754039700000000,115004.76000000,115306.83000000,114968.59000000,115306.83000000,182.40716000,1754040599999999,21012260.86941680,22113,118.39454000,13638567.72923620,0
1754040600000000,115306.83000000,115340.00000000,115122.26000000,115201.60000000,152.88383000,1754041499999999,17614179.13034520,24212,63.11463000,7271122.53243870,0
1754041500000000,115201.59000000,115201.59000000,114931.68000000,114938.67000000,210.10821000,1754042399999999,24175887.13525230,29439,95.72246000,11016075.04090560,0
1754042400000000,114938.66000000,115158.55000000,114878.61000000,115158.55000000,95.63425000,1754043299999999,11000876.03962670,23244,44.59043000,5129986.52402270,0
1754043300000000,115158.55000000,115203.13000000,115010.70000000,115020.08000000,99.52024000,1754044199999999,11455296.20738330,18876,32.08821000,3693879.47676010,0
1754044200000000,115020.08000000,115029.25000000,114786.72000000,114945.91000000,194.42250000,1754045099999999,22343486.34815660,26847,55.29074000,6354652.52724960,0
1754045100000000,114945.90000000,115022.11000000,114710.02000000,114762.58000000,173.51101000,1754045999999999,19925014.80614410,23974,42.60023000,4891199.65863970,0
1754046000000000,114762.58000000,114985.05000000,114602.40000000,114985.04000000,125.02643000,1754046899999999,14349649.55389750,26380,59.43331000,6822517.92264750,0
1754046900000000,114985.05000000,115085.73000000,114793.03000000,115085.73000000,123.66819000,1754047799999999,14213157.77860220,25277,77.47881000,8906538.46925630,0
1754047800000000,115085.72000000,115230.76000000,115056.95000000,115175.10000000,137.75315000,1754048699999999,15860814.66943720,22716,86.09342000,9911451.73103200,0
1754048700000000,115175.10000000,115336.98000000,115150.70000000,115305.65000000,108.22350000,1754049599999999,12474921.73680310,22948,62.21632000,7171536.53121360,0
1754049600000000,115305.64000000,115510.70000000,115254.87000000,115499.51000000,154.82651000,1754050499999999,17872668.51869900,33272,100.27427000,11575467.75012980,0
1754050500000000,115499.51000000,115499.51000000,115219.68000000,115448.44000000,156.14898000,1754051399999999,18010003.50989750,26789,87.14986000,10051362.23784080,0
1754051400000000,115448.44000000,115892.00000000,115142.62000000,115882.18000000,534.48191000,1754052299999999,61774063.55473010,96813,294.41994000,34034078.63503180,0
1754052300000000,115882.18000000,115900.00000000,115636.16000000,115732.48000000,217.17799000,1754053199999999,25151383.60060310,47156,108.96706000,12619703.82924000,0
1754053200000000,115732.48000000,116019.30000000,115700.00000000,115781.86000000,299.67511000,1754054099999999,34725352.60321660,38549,168.35502000,19509234.51279530,0
1754054100000000,115781.86000000,115916.24000000,115525.47000000,115679.82000000,228.84314000,1754054999999999,26481209.27540190,47970,95.01879000,10994091.41994220,0
1754055000000000,115679.82000000,115679.82000000,114984.87000000,114985.01000000,404.78873000,1754055899999999,46690251.68328170,94380,167.10352000,19275535.41160330,0
1754055900000000,114985.01000000,115000.75000000,114172.00000000,114352.05000000,650.77007000,1754056799999999,74495719.35802460,121119,253.64304000,29036376.25089450,0
1754056800000000,114352.04000000,115264.20000000,113988.47000000,115054.42000000,767.84596000,1754057699999999,87870983.57294410,122136,315.57106000,36142181.44997030,0
1754057700000000,115054.42000000,115748.90000000,114922.01000000,115746.46000000,368.86952000,1754058599999999,42560792.01421690,78846,226.05919000,26084191.32920310,0
1754058600000000,115746.45000000,115831.28000000,115367.71000000,115432.08000000,357.55476000,1754059499999999,41360417.44602150,68781,158.57269000,18346589.28269190,0
1754059500000000,115432.17000000,115758.31000000,115371.61000000,115619.80000000,314.71976000,1754060399999999,36394474.04200840,66193,157.67824000,18232590.09180430,0
1754060400000000,115619.80000000,115645.57000000,115057.25000000,115133.99000000,212.73382000,1754061299999999,24536028.75804030,70195,59.02391000,6806517.91028560,0
1754061300000000,115133.98000000,115191.51000000,114676.03000000,114785.03000000,327.58547000,1754062199999999,37632077.09012700,72719,115.27796000,13241679.17243440,0
1754062200000000,114786.06000000,115219.67000000,114690.51000000,115219.66000000,139.69898000,1754063099999999,16059292.30111540,51101,81.82036000,9406982.60069410,0
1754063100000000,115219.67000000,115499.33000000,115160.00000000,115357.82000000,190.24215000,1754063999999999,21943425.82031730,48047,135.90329000,15677432.53711640,0
1754064000000000,115357.82000000,115695.52000000,115305.64000000,115620.01000000,122.50219000,1754064899999999,14155533.73239290,33790,63.55566000,7344684.92471380,0
1754064900000000,115620.00000000,115694.69000000,115492.05000000,115602.17000000,81.10302000,1754065799999999,9376935.82955280,30573,32.41862000,3747962.82243370,0
1754065800000000,115602.17000000,115602.18000000,115009.27000000,115438.53000000,317.59982000,1754066699999999,36626597.43415600,44577,190.99882000,22028593.57407110,0
1754066700000000,115438.53000000,115524.62000000,114817.81000000,115015.60000000,182.71960000,1754067599999999,21033336.25015410,58946,78.15867000,8994976.33874990,0
1754067600000000,115015.60000000,115046.88000000,114520.92000000,114594.26000000,336.10430000,1754068499999999,38561555.22607720,62488,138.00414000,15833419.23302500,0
1754068500000000,114594.25000000,114802.33000000,114501.00000000,114655.15000000,176.08150000,1754069399999999,20181926.02486460,46439,105.97486000,12145900.10594850,0
1754069400000000,114655.14000000,115096.93000000,114432.99000000,114454.96000000,243.05894000,1754070299999999,27885272.98071640,57111,105.97961000,12166782.05550700,0
1754070300000000,114454.95000000,114623.92000000,114345.00000000,114420.00000000,201.00413000,1754071199999999,23011699.62773320,35337,51.27880000,5871404.92573210,0
1754071200000000,114420.00000000,114496.59000000,114048.44000000,114124.60000000,291.15369000,1754072099999999,33260151.12258430,63565,129.14590000,14755367.60133820,0
1754072100000000,114124.60000000,114375.00000000,113669.01000000,114154.90000000,529.65846000,1754072999999999,60353581.27373930,107602,232.11725000,26452380.76010590,0
1754073000000000,114154.90000000,114341.77000000,114065.07000000,114188.01000000,185.03720000,1754073899999999,21136400.20784020,59795,106.12020000,12121816.66837660,0
1754073900000000,114188.00000000,114222.62000000,113738.63000000,113836.93000000,175.03888000,1754074799999999,19947058.11805890,57690,85.64543000,9759594.28447500,0
1754074800000000,113836.92000000,113922.47000000,113621.00000000,113680.64000000,174.23989000,1754075699999999,19825244.01724960,52113,91.16953000,10373807.28233510,0
1754075700000000,113680.64000000,113725.62000000,113251.00000000,113396.04000000,358.85864000,1754076599999999,40713550.25998020,74731,131.80453000,14952822.36638180,0
1754076600000000,113396.04000000,113893.55000000,113221.93000000,113245.99000000,339.75904000,1754077499999999,38559090.54916130,73548,162.38689000,18437605.04442300,0
1754077500000000,113246.00000000,113615.04000000,113221.96000000,113328.68000000,421.55572000,1754078399999999,47810007.76699080,66014,261.39729000,29650026.47815640,0
1754078400000000,113328.67000000,113650.01000000,113168.22000000,113304.64000000,298.87861000,1754079299999999,33883057.10255410,58059,161.37188000,18295584.08065200,0
1754079300000000,113304.64000000,113627.82000000,113186.32000000,113484.03000000,256.88955000,1754080199999999,29145838.71772890,42241,154.37773000,17514354.81079300,0
1754080200000000,113484.02000000,113715.64000000,113408.47000000,113654.08000000,170.71513000,1754081099999999,19391269.60633900,34171,108.23861000,12295786.46885810,0
1754081100000000,113654.08000000,113980.00000000,113588.77000000,113951.09000000,230.72049000,1754081999999999,26238929.76204610,36334,96.35629000,10964083.40849400,0
1754082000000000,113951.10000000,114067.18000000,113841.64000000,113858.84000000,214.76160000,1754082899999999,24472752.06214750,35974,127.91957000,14575751.77459290,0
1754082900000000,113858.84000000,114018.08000000,113700.00000000,114010.72000000,102.19090000,1754083799999999,11632871.29275410,24651,53.26987000,6064118.57971420,0
1754083800000000,114010.73000000,114094.08000000,113953.33000000,113961.90000000,60.71385000,1754084699999999,6923360.01732200,18719,32.30454000,3683721.08988310,0
1754084700000000,113961.90000000,114086.36000000,113886.18000000,113892.12000000,51.63140000,1754085599999999,5885319.42940050,10735,25.11174000,2862404.60768360,0
1754085600000000,113892.11000000,114010.82000000,113505.62000000,113645.99000000,130.97904000,1754086499999999,14894723.34119770,35972,47.21240000,5366991.26406250,0
1754086500000000,113645.99000000,113807.34000000,113180.00000000,113449.00000000,232.63604000,1754087399999999,26397828.55252350,58311,120.10188000,13629324.09623780,0
1754087400000000,113449.01000000,113494.55000000,112888.00000000,113066.00000000,597.34428000,1754088299999999,67553995.67872600,81577,192.96982000,21829553.20356080,0
1754088300000000,113066.00000000,113252.68000000,112722.58000000,113141.05000000,407.93369000,1754089199999999,46086517.50423060,78334,190.73969000,21548268.76081210,0
1754089200000000,113141.05000000,113356.18000000,112908.54000000,113311.32000000,184.37083000,1754090099999999,20861467.92938100,47791,93.21954000,10548040.19710420,0
1754090100000000,113311.32000000,113560.46000000,113238.69000000,113549.44000000,100.52142000,1754090999999999,11400484.22242240,24419,62.21002000,7056921.25945760,0
1754091000000000,113549.44000000,113549.44000000,113224.37000000,113344.67000000,115.19830000,1754091899999999,13058228.23029320,23279,39.81961000,4512913.63689940,0
1754091900000000,113344.67000000,113400.00000000,113211.26000000,113297.93000000,138.81683000,1754092799999999,15732144.05068920,17609,68.66057000,7780998.99655150,0
1754092800000000,113297.92000000,113421.42000000,113198.63000000,113352.74000000,187.00643000,1754093699999999,21189476.01159050,45573,106.41497000,12057381.34401080,0
1754093700000000,113352.74000000,113608.72000000,113337.70000000,113565.05000000,134.21559000,1754094599999999,15236330.34420060,31199,80.16418000,9100172.40383300,0
1754094600000000,113565.04000000,113690.71000000,113436.52000000,113624.72000000,126.99041000,1754095499999999,14421091.55452350,36774,57.36876000,6515118.61766460,0
1754095500000000,113624.72000000,113844.16000000,113624.72000000,113822.97000000,116.07163000,1754096399999999,13203472.44505940,26434,68.84037000,7830575.44145680,0
1754096400000000,113822.97000000,113909.30000000,113670.82000000,113781.52000000,106.77896000,1754097299999999,12149847.78768460,24933,53.65717000,6105754.83075790,0
1754097300000000,113781.52000000,113864.60000000,113512.81000000,113560.00000000,80.94457000,1754098199999999,9201599.58600190,23967,27.74236000,3153300.25921820,0
1754098200000000,113560.00000000,113637.27000000,113420.76000000,113550.69000000,92.04604000,1754099099999999,10453370.34809620,24946,24.80712000,2816909.39675350,0
1754099100000000,113550.69000000,113679.16000000,113506.22000000,113674.24000000,73.44324000,1754099999999999,8342411.69973360,17331,42.70495000,4850813.92395090,0
1754100000000000,113674.23000000,113766.43000000,113610.87000000,113738.88000000,52.47331000,1754100899999999,5966362.19445800,13490,24.36036000,2769680.07087600,0
1754100900000000,113738.89000000,113738.89000000,113534.30000000,113639.02000000,59.00446000,1754101799999999,6704351.62960070,19855,31.64302000,3595330.72025930,0
1754101800000000,113639.02000000,113727.63000000,113622.34000000,113675.01000000,53.93887000,1754102699999999,6131024.86074090,14136,27.45136000,3119925.07595840,0
1754102700000000,113675.00000000,113720.01000000,113610.95000000,113702.24000000,65.85450000,1754103599999999,7486530.60891780,17097,25.93479000,2948231.27729140,0
1754103600000000,113702.24000000,113921.94000000,113702.24000000,113879.98000000,75.95355000,1754104499999999,8645863.40421910,17194,47.99644000,5463384.92723690,0
1754104500000000,113879.99000000,113896.50000000,113765.41000000,113809.85000000,88.50399000,1754105399999999,10075097.31412830,13470,54.42072000,6195047.20260090,0
1754105400000000,113809.85000000,113859.42000000,113759.34000000,113852.67000000,57.83165000,1754106299999999,6581939.03426460,9144,17.24583000,1962897.73018520,0
1754106300000000,113852.67000000,113909.87000000,113810.53000000,113909.86000000,51.91541000,1754107199999999,5910327.37759820,10987,19.85473000,2260497.04366360,0
1754107200000000,113909.87000000,113936.09000000,113850.01000000,113854.47000000,51.20473000,1754108099999999,5831994.72240640,9120,23.49430000,2675943.39090090,0
1754108100000000,113854.48000000,113993.57000000,113820.00000000,113993.56000000,99.35022000,1754108999999999,11316393.25701220,11864,73.60047000,8383593.82843430,0
1754109000000000,113993.57000000,114057.27000000,113993.56000000,114022.05000000,75.07219000,1754109899999999,8561102.11743170,9037,40.99349000,4674713.97453010,0
1754109900000000,114022.05000000,114039.94000000,114005.34000000,114025.75000000,50.67490000,1754110799999999,5778029.71437150,6773,24.23375000,2763168.40311100,0
1754110800000000,114025.76000000,114063.49000000,113886.37000000,113886.37000000,116.29318000,1754111699999999,13257627.32068340,13664,45.63058000,5203096.63358840,0
1754111700000000,113886.38000000,114049.99000000,113855.01000000,114049.98000000,48.25864000,1754112599999999,5498801.77924360,8202,27.60717000,3146092.87799290,0
1754112600000000,114049.98000000,114049.99000000,113964.21000000,113968.71000000,82.04739000,1754113499999999,9353235.65665880,9636,25.21062000,2874020.59422230,0
1754113500000000,113968.71000000,114004.62000000,113917.00000000,113981.06000000,69.41784000,1754114399999999,7911357.32488730,9166,30.55565000,3482200.07569180,0
1754114400000000,113981.07000000,113981.07000000,113823.85000000,113834.73000000,171.18993000,1754115299999999,19493855.29352640,11725,46.31055000,5272171.41970060,0
1754115300000000,113834.74000000,113834.74000000,113562.39000000,113562.40000000,233.26449000,1754116199999999,26510598.59337460,30806,124.89098000,14191665.38638650,0
1754116200000000,113562.40000000,113654.73000000,113469.43000000,113554.89000000,245.49088000,1754117099999999,27872140.19338550,34573,161.29361000,18311717.28027800,0
1754117100000000,113554.89000000,113741.09000000,113554.88000000,113697.85000000,88.70704000,1754117999999999,10082881.38835280,17038,30.06502000,3416855.63276850,0
1754118000000000,113697.85000000,113773.09000000,113556.19000000,113679.57000000,74.54486000,1754118899999999,8474525.98231490,17452,30.74561000,3495081.03326820,0
1754118900000000,113679.58000000,113937.90000000,113679.58000000,113932.45000000,120.24597000,1754119799999999,13684463.05876900,12856,71.88924000,8180626.20453270,0
1754119800000000,113932.46000000,113972.00000000,113849.00000000,113916.43000000,68.02271000,1754120699999999,7748784.39750690,14548,32.38723000,3689484.95539920,0
1754120700000000,113916.44000000,114021.00000000,113916.43000000,113982.49000000,80.60504000,1754121599999999,9187012.24447180,11093,49.76519000,5672107.42738520,0
1754121600000000,113982.49000000,113998.00000000,113942.91000000,113967.99000000,54.02027000,1754122499999999,6156729.39531280,9004,18.71714000,2133226.48984790,0
1754122500000000,113968.00000000,114040.29000000,113877.30000000,113877.31000000,70.68403000,1754123399999999,8053943.41465860,12575,33.12403000,3774316.19384340,0
1754123400000000,113877.31000000,113880.00000000,113723.05000000,113724.27000000,118.96231000,1754124299999999,13536722.06280010,21021,36.49514000,4152314.46270040,0
1754124300000000,113724.27000000,113824.42000000,113676.81000000,113682.01000000,96.85406000,1754125199999999,11015683.26204480,16846,38.51352000,4380223.59555050,0
1754125200000000,113682.01000000,113837.75000000,113682.00000000,113804.38000000,60.11952000,1754126099999999,6839321.76410970,10949,26.35029000,2997155.06481090,0
1754126100000000,113804.39000000,113852.00000000,113718.83000000,113718.84000000,65.42752000,1754126999999999,7444620.72848380,13357,27.88113000,3172576.37420390,0
1754127000000000,113718.84000000,113718.84000000,113572.19000000,113572.21000000,73.40375000,1754127899999999,8340189.55715740,15386,30.36260000,3449604.03753950,0
1754127900000000,113572.20000000,113690.71000000,113572.20000000,113690.70000000,59.01642000,1754128799999999,6705826.18761020,11233,21.97650000,2497000.75736050,0
1754128800000000,113690.71000000,113704.00000000,113595.89000000,113608.00000000,52.26721000,1754129699999999,5939583.94789520,12798,19.30504000,2193642.29352740,0
1754129700000000,113608.00000000,113686.33000000,113501.00000000,113649.13000000,71.44306000,1754130599999999,8115164.40067840,17195,30.74868000,3492875.36015610,0
1754130600000000,113649.13000000,113649.13000000,113425.58000000,113440.00000000,104.87195000,1754131499999999,11905541.24622550,19107,33.83438000,3841186.70916460,0
1754131500000000,113440.00000000,113646.16000000,113439.99000000,113550.89000000,69.58076000,1754132399999999,7901132.92428430,13266,36.50296000,4144782.91868620,0
1754132400000000,113550.89000000,113638.11000000,113451.77000000,113492.43000000,59.76116000,1754133299999999,6785505.40151160,14126,25.92145000,2943361.47523330,0
1754133300000000,113492.44000000,113867.96000000,113492.43000000,113860.00000000,61.54334000,1754134199999999,6996816.52442710,16153,40.60411000,4616659.54573460,0
1754134200000000,113860.01000000,113914.25000000,113799.83000000,113799.84000000,62.61320000,1754135099999999,7128651.23319670,10100,17.82218000,2029231.19608090,0
1754135100000000,113799.83000000,113842.90000000,113736.01000000,113787.12000000,54.79371000,1754135999999999,6234715.24736870,8915,18.20393000,2071522.05545680,0
1754136000000000,113787.11000000,113787.12000000,113708.98000000,113718.95000000,51.42194000,1754136899999999,5848690.72568140,9443,17.73719000,2017357.38586120,0
1754136900000000,113718.95000000,113750.01000000,113687.23000000,113714.88000000,55.95130000,1754137799999999,6362351.02922960,7416,29.74045000,3381827.98880820,0
1754137800000000,113714.88000000,113745.57000000,113572.11000000,113576.01000000,81.52149000,1754138699999999,9266035.72650530,11499,32.27777000,3669165.43475700,0
1754138700000000,113576.01000000,113683.99000000,113564.99000000,113620.01000000,154.65273000,1754139599999999,17569817.88904490,9676,67.75879000,7697485.82014950,0
1754139600000000,113620.01000000,113630.00000000,113450.00000000,113450.01000000,98.87864000,1754140499999999,11226890.19644140,13293,33.77428000,3834864.20685780,0
1754140500000000,113450.00000000,113475.71000000,113284.64000000,113284.65000000,111.83603000,1754141399999999,12685373.74325200,16179,39.28081000,4455711.03039320,0
1754141400000000,113284.65000000,113471.74000000,113218.00000000,113350.82000000,156.42387000,1754142299999999,17733596.30037260,31825,59.92334000,6793002.53992690,0
1754142300000000,113350.82000000,113526.45000000,113331.09000000,113457.85000000,84.30063000,1754143199999999,9564157.05935810,14891,57.29663000,6500656.83637460,0
1754143200000000,113457.86000000,113530.00000000,113350.56000000,113350.57000000,66.62581000,1754144099999999,7559450.94703960,11528,28.50156000,3234131.00520000,0
1754144100000000,113350.56000000,113350.57000000,113123.85000000,113262.69000000,142.77199000,1754144999999999,16166879.36180550,29256,50.63462000,5733257.69887730,0
1754145000000000,113262.68000000,113262.68000000,112977.00000000,112999.99000000,212.61647000,1754145899999999,24047582.94314600,34593,72.88706000,8244476.64706090,0
1754145900000000,113000.00000000,113164.00000000,112939.39000000,113099.89000000,170.66793000,1754146799999999,19295670.02141740,35978,75.81715000,8571291.95726020,0
1754146800000000,113099.90000000,113275.12000000,113090.01000000,113260.47000000,80.55269000,1754147699999999,9119304.69972370,19545,37.64865000,4261801.56056600,0
1754147700000000,113260.47000000,113420.00000000,113246.73000000,113246.92000000,102.41334000,1754148599999999,11603891.95171380,19211,52.14715000,5908897.02644760,0
1754148600000000,113246.91000000,113246.92000000,112968.59000000,113029.37000000,153.49812000,1754149499999999,17359143.74815120,26940,53.28429000,6023227.55244120,0
1754149500000000,113029.37000000,113046.22000000,112802.31000000,112840.71000000,198.59573000,1754150399999999,22429379.66943350,29004,53.18349000,6006411.55202520,0
1754150400000000,112840.70000000,112978.70000000,112700.07000000,112766.42000000,232.30504000,1754151299999999,26209210.60851210,40013,78.38849000,8844336.61623250,0
1754151300000000,112766.41000000,113000.00000000,112720.00000000,112915.98000000,167.01209000,1754152199999999,18848074.49692430,27403,85.31381000,9626711.01911480,0
1754152200000000,112915.99000000,113154.01000000,112865.36000000,113107.08000000,143.49308000,1754153099999999,16210255.60789200,23312,71.47896000,8075714.94253210,0
1754153100000000,113107.08000000,113261.16000000,112981.82000000,113200.25000000,92.37001000,1754153999999999,10449534.70050060,25392,53.89326000,6097091.20253290,0
1754154000000000,113200.25000000,113383.05000000,113160.00000000,113355.31000000,118.11430000,1754154899999999,13382929.25048840,14765,64.90044000,7354290.97273510,0
1754154900000000,113355.32000000,113420.00000000,113268.34000000,113360.00000000,97.89702000,1754155799999999,11094451.74966220,16503,35.35959000,4007128.73322930,0
1754155800000000,113359.99000000,113369.99000000,113111.86000000,113138.93000000,76.89088000,1754156699999999,8706689.58106170,18679,23.17035000,2623979.85237620,0
1754156700000000,113138.93000000,113138.94000000,112584.23000000,112724.03000000,256.12218000,1754157599999999,28881148.52037510,43501,97.49382000,10988890.69830070,0
1754157600000000,112724.04000000,112920.00000000,112500.00000000,112500.01000000,268.36675000,1754158499999999,30244471.31671380,48333,82.13716000,9258368.46642090,0
1754158500000000,112500.00000000,112730.20000000,112341.18000000,112386.19000000,381.13372000,1754159399999999,42885384.30298220,79087,149.07709000,16775497.76663100,0
1754159400000000,112386.18000000,112584.30000000,112300.00000000,112502.00000000,202.15223000,1754160299999999,22723579.47017110,49270,105.94633000,11910731.99169520,0
1754160300000000,112502.00000000,112526.38000000,112099.22000000,112327.65000000,371.17677000,1754161199999999,41673391.55507600,61918,115.33413000,12947563.02890480,0
1754161200000000,112327.65000000,112421.79000000,112003.00000000,112046.90000000,363.33185000,1754162099999999,40764468.14719860,58200,117.67747000,13204548.80775030,0
1754162100000000,112046.90000000,112730.01000000,112013.87000000,112708.00000000,250.12902000,1754162999999999,28125844.24233480,46397,136.20619000,15322743.58259660,0
1754163000000000,112708.01000000,112945.62000000,112618.79000000,112762.00000000,257.24122000,1754163899999999,29013700.13146530,50741,117.70386000,13275943.07429490,0
1754163900000000,112762.01000000,112762.01000000,112222.28000000,112229.42000000,136.97043000,1754164799999999,15398496.28934930,35854,38.38045000,4314122.35100090,0
1754164800000000,112229.42000000,112377.87000000,112069.86000000,112352.98000000,171.78128000,1754165699999999,19274761.21600920,45108,81.18553000,9108761.23222950,0
1754165700000000,112352.99000000,112488.00000000,112100.16000000,112427.95000000,119.27393000,1754166599999999,13394745.24759210,37925,53.19478000,5973879.47184720,0
1754166600000000,112427.96000000,112427.96000000,112300.00000000,112425.33000000,103.73335000,1754167499999999,11656018.98352750,25875,34.20267000,3843386.53864010,0
1754167500000000,112425.32000000,112780.00000000,112363.21000000,112780.00000000,129.21471000,1754168399999999,14536917.64735420,27723,44.02398000,4953467.77299270,0
1754168400000000,112780.00000000,112937.53000000,112595.88000000,112603.99000000,105.89425000,1754169299999999,11942653.26974630,30889,47.96761000,5409821.05968250,0
1754169300000000,112603.99000000,112702.29000000,112562.02000000,112591.56000000,72.21405000,1754170199999999,8132898.59325920,17423,40.99429000,4616996.16279730,0
1754170200000000,112591.56000000,112901.64000000,112591.55000000,112867.17000000,91.93126000,1754171099999999,10364829.69790160,17833,68.89870000,7767001.48402780,0
1754171100000000,112867.18000000,113058.82000000,112844.79000000,112859.32000000,120.74900000,1754171999999999,13639596.96374440,29443,53.50669000,6043583.53315080,0
1754172000000000,112859.32000000,113011.63000000,112824.27000000,112824.28000000,99.40091000,1754172899999999,11228360.11514210,15820,34.15271000,3857552.49146850,0
1754172900000000,112824.27000000,112840.57000000,112555.00000000,112586.72000000,72.08675000,1754173799999999,8120397.81262060,17248,34.31920000,3865478.38989750,0
